"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: A Sequest HT"	"Score Sequest HT: B Sequest HT"	"Score Sequest HT: C Sequest HT"	"Score Sequest HT: D Sequest HT"	"Score Sequest HT: E Sequest HT"	"Score Sequest HT: F Sequest HT"	"Score Sequest HT: G Sequest HT"	"Score Sequest HT: H Sequest HT"	"Score Sequest HT: I Sequest HT"	"Score Sequest HT: J Sequest HT"	"Score Sequest HT: K Sequest HT"	"Score Sequest HT: L Sequest HT"	"Score Sequest HT: M Sequest HT"	"Score Sequest HT: N Sequest HT"	"Score Sequest HT: O Sequest HT"	"Score Sequest HT: P Sequest HT"	"# Peptides (by Search Engine): A Sequest HT"	"# Peptides (by Search Engine): B Sequest HT"	"# Peptides (by Search Engine): C Sequest HT"	"# Peptides (by Search Engine): D Sequest HT"	"# Peptides (by Search Engine): E Sequest HT"	"# Peptides (by Search Engine): F Sequest HT"	"# Peptides (by Search Engine): G Sequest HT"	"# Peptides (by Search Engine): H Sequest HT"	"# Peptides (by Search Engine): I Sequest HT"	"# Peptides (by Search Engine): J Sequest HT"	"# Peptides (by Search Engine): K Sequest HT"	"# Peptides (by Search Engine): L Sequest HT"	"# Peptides (by Search Engine): M Sequest HT"	"# Peptides (by Search Engine): N Sequest HT"	"# Peptides (by Search Engine): O Sequest HT"	"# Peptides (by Search Engine): P Sequest HT"	"# Protein Pathway Groups"	"# Razor Peptides"	"Abundance Ratio: (F2) / (F1)"	"Abundance Ratio: (F3) / (F1)"	"Abundance Ratio: (F4) / (F1)"	"Abundance Ratio: (F5) / (F1)"	"Abundance Ratio: (F6) / (F1)"	"Abundance Ratio: (F7) / (F1)"	"Abundance Ratio: (F8) / (F1)"	"Abundance Ratio: (F9) / (F1)"	"Abundance Ratio: (F10) / (F1)"	"Abundance Ratio: (F11) / (F1)"	"Abundance Ratio: (F12) / (F1)"	"Abundance Ratio: (F13) / (F1)"	"Abundance Ratio: (F14) / (F1)"	"Abundance Ratio: (F15) / (F1)"	"Abundance Ratio: (F16) / (F1)"	"Abundances (Normalized): F1: Sample"	"Abundances (Normalized): F2: Sample"	"Abundances (Normalized): F3: Sample"	"Abundances (Normalized): F4: Sample"	"Abundances (Normalized): F5: Sample"	"Abundances (Normalized): F6: Sample"	"Abundances (Normalized): F7: Sample"	"Abundances (Normalized): F8: Sample"	"Abundances (Normalized): F9: Sample"	"Abundances (Normalized): F10: Sample"	"Abundances (Normalized): F11: Sample"	"Abundances (Normalized): F12: Sample"	"Abundances (Normalized): F13: Sample"	"Abundances (Normalized): F14: Sample"	"Abundances (Normalized): F15: Sample"	"Abundances (Normalized): F16: Sample"	"Abundance: F1: Sample"	"Abundance: F2: Sample"	"Abundance: F3: Sample"	"Abundance: F4: Sample"	"Abundance: F5: Sample"	"Abundance: F6: Sample"	"Abundance: F7: Sample"	"Abundance: F8: Sample"	"Abundance: F9: Sample"	"Abundance: F10: Sample"	"Abundance: F11: Sample"	"Abundance: F12: Sample"	"Abundance: F13: Sample"	"Abundance: F14: Sample"	"Abundance: F15: Sample"	"Abundance: F16: Sample"	"Abundances Count: F1: Sample"	"Abundances Count: F2: Sample"	"Abundances Count: F3: Sample"	"Abundances Count: F4: Sample"	"Abundances Count: F5: Sample"	"Abundances Count: F6: Sample"	"Abundances Count: F7: Sample"	"Abundances Count: F8: Sample"	"Abundances Count: F9: Sample"	"Abundances Count: F10: Sample"	"Abundances Count: F11: Sample"	"Abundances Count: F12: Sample"	"Abundances Count: F13: Sample"	"Abundances Count: F14: Sample"	"Abundances Count: F15: Sample"	"Abundances Count: F16: Sample"	"Found in Sample: [S1] F1: Sample"	"Found in Sample: [S2] F2: Sample"	"Found in Sample: [S3] F3: Sample"	"Found in Sample: [S4] F4: Sample"	"Found in Sample: [S5] F5: Sample"	"Found in Sample: [S6] F6: Sample"	"Found in Sample: [S7] F7: Sample"	"Found in Sample: [S8] F8: Sample"	"Found in Sample: [S9] F9: Sample"	"Found in Sample: [S10] F10: Sample"	"Found in Sample: [S11] F11: Sample"	"Found in Sample: [S12] F12: Sample"	"Found in Sample: [S13] F13: Sample"	"Found in Sample: [S14] F14: Sample"	"Found in Sample: [S15] F15: Sample"	"Found in Sample: [S16] F16: Sample"	"# Protein Groups"	"Modifications"
"4995035234308884546"	"False"	"High"	"IsMasterProtein"	"Q9Y6B6"	"GTP-binding protein SAR1b OS=Homo sapiens OX=9606 GN=SAR1B PE=1 SV=1"	"0.000"	"7.007"	"14"	"2"	"5"	"1"	"198"	"22.4"	"6.11"	""	"2.74"	""	""	""	""	"5.29"	""	"4.23"	""	"3.02"	""	""	""	""	""	""	"1"	""	""	""	""	"2"	""	"1"	""	"1"	""	""	""	""	""	"0"	"0"	""	""	""	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	""	"100.000"	""	""	""	""	""	""	"142241.15524819"	"158002.671875"	"275609.556280918"	"100379.842687148"	"275159.785545364"	"144611.414634559"	"166957.588218126"	"75895.9305744083"	""	"259094.20437352"	""	""	""	""	""	""	"63500.84375"	"158002.671875"	"139608.59375"	"63222.03125"	"139441.921875"	"142828.515625"	"88981.5234375"	"49132.53125"	""	"95478.96875"	""	""	""	""	""	""	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	""	"1"	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"7576876112341409561"	"False"	"High"	"IsMasterProtein"	"O43813"	"Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1"	"0.000"	"8.931"	"8"	"2"	"5"	"2"	"399"	"45.3"	"7.75"	""	"6.96"	""	"5.58"	""	"6.39"	""	"5.68"	"2.20"	""	""	""	""	""	""	""	""	"1"	""	"1"	""	"1"	""	"1"	"1"	""	""	""	""	""	""	""	"0"	"0"	"0.358"	"0.390"	"0.316"	"0.289"	"0.228"	""	"0.241"	"0.271"	"0.250"	"0.277"	"0.262"	"0.010"	"0.147"	"0.010"	"0.010"	"2432449.41522855"	"1946309.14062281"	"1402060.9473429"	"1627868.81469733"	"702887.509209259"	"1294737.9375"	"597164.330968653"	"1433412.72187923"	"659104.076046174"	"1352109.51684823"	"1180523.08213124"	"1217999.25113625"	""	"357933.32204879"	""	""	"1043536.5625"	"1845423.5625"	"817317.21875"	"1243241.375"	"313790.6875"	"1294737.9375"	"302490.5"	"902803.40625"	"334012.25"	"1335439.5"	"629170.21875"	"788492.6875"	""	"131902.234375"	""	""	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	""	"1"	""	""	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"875070389354990237"	"False"	"High"	"IsMasterProtein"	"O00273"	"DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1"	"0.000"	"14.726"	"9"	"2"	"5"	"2"	"331"	"36.5"	"4.79"	""	"2.48"	"3.16"	"3.37"	""	"3.45"	""	""	""	""	""	"3.29"	""	""	""	""	""	"1"	"1"	"1"	""	"1"	""	""	""	""	""	"1"	""	""	""	""	"0"	"0"	"100.000"	"100.000"	"100.000"	""	"100.000"	""	"100.000"	""	""	""	"100.000"	""	""	""	""	""	"4730842.28859503"	"3051112.85164924"	"3606415.18255303"	""	"5121344.625"	""	"3784686.31515469"	""	""	""	"3597308.4183633"	""	""	""	""	""	"4485622.375"	"1778615.3125"	"2754303.375"	""	"5121344.625"	""	"2383701.25"	""	""	""	"2328779.25"	""	""	""	""	""	"2"	"2"	"2"	""	"2"	""	"2"	""	""	""	"1"	""	""	""	""	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"5004824679755995217"	"False"	"High"	"IsMasterProtein"	"Q13867"	"Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1"	"0.000"	"9.228"	"7"	"2"	"5"	"2"	"455"	"52.5"	"6.27"	""	"2.96"	""	"2.36"	""	"3.02"	""	"4.47"	""	"2.95"	""	""	""	""	""	""	""	"1"	""	"1"	""	"1"	""	"1"	""	"1"	""	""	""	""	""	""	"0"	"0"	"2.638"	"1.137"	"2.303"	"1.595"	"1.459"	"0.743"	"1.417"	"0.010"	"1.375"	"0.010"	"0.939"	"2.880"	"1.472"	""	"2.235"	"813235.529994787"	"2881337.62825464"	"924243.91906353"	"2422745.23222578"	"1296812.18126998"	"1840299.8125"	"603896.213023141"	"1807930.77058538"	""	"1981344.34980706"	""	"1379789.35112791"	"2756630.38463516"	"1196917.89492401"	"1480250.54002108"	"2871793.66940526"	"348883.3125"	"2731985.5"	"538778.625"	"1850307.03125"	"578937"	"1840299.8125"	"305900.5"	"1138685.34375"	""	"1956916.5625"	""	"893230.28125"	"146991.71484375"	"441076.96875"	"122710.4140625"	"151426.7109375"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	""	"2"	""	"2"	"2"	"1"	"1"	"2"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"3781948284206248702"	"False"	"High"	"IsMasterProtein"	"P54289"	"Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3"	"0.000"	"5.715"	"3"	"2"	"5"	"2"	"1103"	"124.5"	"5.27"	""	"2.80"	""	""	""	"2.15"	""	"2.01"	""	"2.01"	""	"2.00"	""	""	""	""	""	"1"	""	""	""	"1"	""	"1"	""	"1"	""	"1"	""	""	""	""	"0"	"0"	"100.000"	""	"100.000"	""	"100.000"	""	"100.000"	"100.000"	"100.000"	""	"100.000"	""	""	""	"100.000"	""	"2656557.29637796"	""	"2149955.62909462"	""	"3626154.25"	""	"3770519.74807882"	"1019058.82621725"	"2925798.36206621"	""	"2201364.83548661"	""	""	""	"2337789.56356506"	""	"2518856.5"	""	"1641971.25"	""	"3626154.25"	""	"2374778.75"	"516425.46875"	"2889726.5"	""	"1425091.25"	""	""	""	"123269.2265625"	""	"1"	""	"1"	""	"1"	""	"1"	"1"	"1"	""	"1"	""	""	""	"1"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"1"	""
"1957491016862499710"	"False"	"High"	"IsMasterProtein"	"P13073"	"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1"	"0.000"	"11.919"	"20"	"3"	"5"	"3"	"169"	"19.6"	"9.51"	""	"3.38"	""	"3.04"	""	""	""	"2.12"	""	"3.34"	""	"1.99"	""	""	""	""	""	"1"	""	"1"	""	""	""	"1"	""	"1"	""	"1"	""	""	""	""	"0"	"0"	"1.432"	"0.895"	"1.331"	"0.486"	"2.280"	"1.078"	"1.513"	"0.147"	"1.601"	"1.365"	"1.390"	"0.010"	"0.343"	""	""	"9299721.98978113"	"14109675.2803339"	"8326468.63781964"	"13233042.1448559"	"5699584.26859221"	"23798151.875"	"10026626.334372"	"14764537.1675883"	"1370171.37323332"	"21143147.3401981"	"13765172.0234017"	"15373828.5641045"	""	"3185518.6829148"	"14961262.7829032"	"2501912.02714533"	"3989641"	"13378310.09375"	"4853830.5"	"10106382.875"	"2544470.40625"	"23798151.875"	"5078935.65625"	"9299118.28125"	"694357.75"	"20882475.6875"	"7336270.1875"	"9952511.375"	""	"1173897.5"	"1240264.875"	"131923.234375"	"1"	"2"	"1"	"2"	"2"	"3"	"1"	"2"	"1"	"3"	"2"	"3"	""	"1"	"1"	"1"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-3372054881013806202"	"False"	"High"	"IsMasterProtein"	"Q9NVZ3"	"Adaptin ear-binding coat-associated protein 2 OS=Homo sapiens OX=9606 GN=NECAP2 PE=1 SV=1"	"0.000"	"5.522"	"7"	"1"	"5"	"1"	"263"	"28.3"	"8.38"	""	""	""	""	"3.98"	"3.60"	"3.56"	""	"3.56"	""	""	"4.27"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	""	"1"	""	""	"1"	""	""	""	""	"0"	"0"	"1.373"	"1.077"	"3.014"	"2.606"	"1.060"	"1.110"	"0.010"	"1.761"	"0.814"	"0.942"	"5.739"	"0.010"	"1.837"	"0.010"	"0.010"	"1161271.28365838"	"1594045.35526495"	"1250537.97452896"	"3500411.31580634"	"3026090.24862185"	"1230629.5"	"1288457.05470226"	""	"2045557.46083287"	"945159.965887614"	"1093428.11850346"	"6664231.55667967"	""	"2133745.76956282"	""	""	"498192.90625"	"1511419.125"	"728988.4375"	"2673345.75"	"1350940.125"	"1230629.5"	"652661.25"	""	"1036621.1875"	"933507.1875"	"582752.1875"	"4314204.5"	""	"786308"	""	""	"1"	"1"	"1"	"1"	"1"	"1"	"1"	""	"1"	"1"	"1"	"1"	""	"1"	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"-9168897576622990740"	"False"	"High"	"IsMasterProtein"	"O43617"	"Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1"	"0.003"	"2.880"	"4"	"1"	"5"	"1"	"180"	"20.3"	"4.96"	""	""	"2.22"	""	"2.29"	"2.46"	""	""	""	"2.36"	""	"1.98"	""	""	""	""	""	""	"1"	""	"1"	"1"	""	""	""	"1"	""	"1"	""	""	""	""	"0"	"0"	"0.394"	"0.615"	"0.379"	"1.042"	"0.445"	"0.941"	"0.392"	"0.838"	"0.469"	"0.901"	"0.380"	"0.010"	"0.847"	"0.010"	"0.010"	"5048514.06376865"	"1990844.80315803"	"3106271.95030554"	"1910896.21409521"	"5261089.94365044"	"2246788"	"4752349.92707751"	"1980797.86870155"	"4230936.3058467"	"2365980.17214069"	"4547405.99802493"	"1918433.99969744"	""	"4274077.50923243"	""	""	"2165845.25"	"1887650.75"	"1810769.75"	"1459396"	"2348713"	"2246788"	"2407278.25"	"1247561.875"	"2144099.25"	"2336810.25"	"2423580.25"	"1241931.125"	""	"1575043"	""	""	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	""	"1"	""	""	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"-4480157126328656163"	"False"	"High"	"IsMasterProtein"	"O75937"	"DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2"	"0.000"	"6.158"	"4"	"1"	"5"	"1"	"253"	"29.8"	"9.06"	""	""	"2.33"	""	""	"3.11"	""	""	""	"2.95"	"2.28"	""	""	"2.37"	""	""	""	""	"1"	""	""	"1"	""	""	""	"1"	"1"	""	""	"1"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"-5885544299660582153"	"False"	"High"	"IsMasterProtein"	"P19971"	"Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2"	"0.000"	"12.472"	"8"	"3"	"5"	"3"	"482"	"49.9"	"5.53"	""	""	""	""	""	"7.41"	""	"3.90"	""	""	""	"5.58"	""	""	""	""	""	""	""	""	""	"2"	""	"1"	""	""	""	"2"	""	""	""	""	"0"	"0"	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	""	"100.000"	"100.000"	"100.000"	"100.000"	"100.000"	""	"100.000"	""	""	""	"3075419.04711607"	"1902245.74165217"	"3584245.50465275"	"1071891.1631076"	"2540220.5"	""	"2663517.7907495"	"1052631.01711382"	"3415051.05738751"	"1038426.21684388"	"3509506.61812836"	""	"733045.252981399"	""	""	""	"2916006.84375"	"1108894.875"	"2737371.875"	"478525.3125"	"2540220.5"	""	"1677557.96875"	"533438.75"	"3372947.25"	"553438.4375"	"2271939.25"	""	"270134.96875"	""	""	""	"2"	"1"	"2"	"1"	"2"	""	"3"	"1"	"3"	"1"	"3"	""	"1"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"-1822975009015350041"	"False"	"High"	"IsMasterProtein"	"P60228"	"Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens OX=9606 GN=EIF3E PE=1 SV=1"	"0.000"	"7.813"	"7"	"2"	"5"	"2"	"445"	"52.2"	"6.04"	""	"4.68"	""	"3.04"	"2.30"	""	""	""	"2.68"	""	"2.61"	""	""	""	""	""	""	"1"	""	"1"	"1"	""	""	""	"1"	""	"1"	""	""	""	""	""	"0"	"0"	"0.563"	"0.010"	"0.589"	"0.546"	"0.835"	"0.010"	"0.497"	"0.010"	"0.566"	"0.922"	"0.510"	"0.474"	"1.163"	"0.449"	"0.010"	"5893168.55388231"	"4691534.94481966"	""	"8294509.72309035"	"3218677.73380426"	"8246825.5"	""	"5808539.989328"	""	"3333149.80541606"	"5434153.64117254"	"3007760.99856755"	"2791372.75668281"	"6855733.69467249"	"2647247.17751418"	""	"2528207.5"	"4448352.5"	""	"6334710.5"	"1436917.125"	"8246825.5"	""	"3658380.875"	""	"3292055.75"	"2896180.25"	"1947125.625"	"148844.28125"	"2526410.75"	"219452.578125"	""	"1"	"2"	""	"2"	"1"	"2"	""	"2"	""	"1"	"1"	"1"	"1"	"1"	"1"	""	"Peak Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"1"	""
"5016840321552797541"	"False"	"High"	"IsMasterProtein"	"Q96KP1"	"Exocyst complex component 2 OS=Homo sapiens OX=9606 GN=EXOC2 PE=1 SV=1"	"0.000"	"8.437"	"1"	"1"	"5"	"1"	"924"	"104.0"	"6.90"	""	""	""	"1.79"	""	"2.33"	"2.02"	""	""	"2.51"	"1.97"	""	""	""	""	""	""	""	""	"1"	""	"1"	"1"	""	""	"1"	"1"	""	""	""	""	""	"0"	"0"	"0.513"	"0.626"	"0.013"	"1.148"	"0.487"	"1.640"	"1.302"	"2.542"	"1.184"	"2.333"	"2.230"	"41.812"	"0.953"	"7.660"	"25.286"	"544368.561472552"	"279108.91618852"	"341042.642043875"	"7240.07429453093"	"624687.693153225"	"265206.09375"	"892700.091561193"	"708499.829192279"	"1846308.87427181"	"644459.663300109"	"1702837.15700575"	"1213817.31194403"	"22761302.0111803"	"894293.966670411"	"4170080.05262599"	"13764861.9283768"	"233537.640625"	"264641.5"	"198807.3515625"	"5529.41357421875"	"278879.875"	"265206.09375"	"452192.609375"	"446233"	"935648.5625"	"636514.1875"	"907542.125"	"785785.4375"	"1213700.1875"	"329556.833984375"	"345693"	"725806.9375"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-7190222159830229495"	"False"	"High"	"IsMasterProtein"	"Q9H0A0"	"RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2"	"0.000"	"7.461"	"1"	"1"	"4"	"1"	"1025"	"115.7"	"8.27"	"2.25"	""	"2.38"	""	""	"2.54"	""	""	""	"3.24"	""	""	""	""	""	""	"1"	""	"1"	""	""	"1"	""	""	""	"1"	""	""	""	""	""	""	"0"	"0"	"100.000"	""	""	""	"100.000"	""	""	""	"100.000"	""	""	"100.000"	""	""	""	""	"1565776.82573414"	""	""	""	"1508233.375"	""	""	""	"361872.551345895"	""	""	"69272.5339695018"	""	""	""	""	"1484615.875"	""	""	""	"1508233.375"	""	""	""	"357411.0625"	""	""	"3693.81713867188"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	"1"	""	""	""	"High"	"Peak Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-779111087231144903"	"False"	"High"	"IsMasterProtein"	"Q8N4V1"	"Membrane magnesium transporter 1 OS=Homo sapiens OX=9606 GN=MMGT1 PE=1 SV=1"	"0.000"	"10.826"	"18"	"1"	"4"	"1"	"131"	"14.7"	"9.16"	""	"4.22"	""	"4.46"	"3.03"	""	""	""	""	""	"3.50"	""	""	""	""	""	""	"1"	""	"1"	"1"	""	""	""	""	""	"1"	""	""	""	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-6385363124040609264"	"False"	"High"	"IsMasterProtein"	"Q13217"	"DnaJ homolog subfamily C member 3 OS=Homo sapiens OX=9606 GN=DNAJC3 PE=1 SV=1"	"0.000"	"9.235"	"8"	"3"	"4"	"3"	"504"	"57.5"	"6.15"	"3.48"	""	"3.22"	""	""	""	"2.72"	""	""	""	"3.34"	""	""	""	""	""	"1"	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	""	"0"	"0"	"1.626"	"1.326"	""	""	"0.010"	"0.838"	""	"0.804"	""	"0.892"	""	"32.200"	"0.688"	"25.084"	"0.010"	"2923523.80069935"	"3419988.66701883"	"3100304.08558827"	"1250609.15453823"	"902104.450146977"	""	"3711912.19995224"	"904331.184591398"	"2810756.1966457"	"716485.601055211"	"4357570.83718726"	"903962.418666387"	"60318824.0927026"	"1338275.24831799"	"46987430.9637392"	""	"1254210.65625"	"3242715.9375"	"1807290.84375"	"955119.375"	"402727.28125"	""	"1880249.90625"	"569573.0625"	"1424398.71875"	"707652.125"	"2322405.921875"	"585195.5625"	"3216378.75"	"493168.65625"	"3895183.25"	""	"2"	"2"	"2"	"1"	"1"	""	"3"	"1"	"2"	"1"	"3"	"1"	"1"	"2"	"1"	""	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"1"	""
"-6502987243466164427"	"False"	"Medium"	"IsMasterProtein"	"P0DPK5"	"Putative histone H3.X OS=Homo sapiens OX=9606 PE=5 SV=1"	"0.028"	"1.299"	"5"	"1"	"4"	"1"	"147"	"16.5"	"11.39"	""	""	""	""	"1.92"	"2.46"	"2.19"	""	""	"2.18"	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	""	""	"1"	""	""	""	""	""	""	"0"	"0"	"1.273"	"0.946"	"0.622"	"0.570"	"2.243"	"0.709"	"0.860"	"0.854"	"2.092"	"1.065"	"0.593"	"0.895"	"2.174"	"0.196"	"0.273"	"90748633.8182071"	"115492986.479033"	"85864307.8694147"	"56451778.9292573"	"51684122.1438059"	"203563104"	"64376695.9115427"	"78047376.984006"	"77501434.7199268"	"189806423.548588"	"96640677.7002318"	"53789743.15381"	"81188231.4746259"	"197322502.736713"	"17795637.1579275"	"24733324.4390138"	"38931752"	"109506488"	"50053728"	"43113540"	"23073388"	"203563104"	"32609682"	"49156420"	"39275176"	"187466320"	"51505504"	"34821712"	"4329197.5"	"72715440"	"1475230"	"1304162.625"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"4135876604710417259"	"False"	"High"	"IsMasterProtein"	"P49593"	"Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=3"	"0.000"	"7.541"	"6"	"2"	"4"	"2"	"454"	"49.8"	"5.10"	""	""	""	"3.28"	"3.03"	"2.11"	""	"2.97"	""	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	""	"1"	""	""	""	""	""	""	""	""	"0"	"0"	"0.661"	"1.147"	"0.751"	"1.296"	"0.697"	"1.019"	"0.649"	"0.738"	"0.682"	"0.696"	"0.451"	"0.010"	"1.003"	"0.010"	"0.010"	"6053673.59579395"	"3801266.76400275"	"6235946.85596614"	"3350659.03043286"	"7455072.3705552"	"3512094.09375"	"5857085.33292131"	"2867461.38131173"	"4245000.95258352"	"2621191.17313551"	"5246199.28339079"	"2591098.47466017"	""	"5768582.56180064"	""	""	"2597065.203125"	"3604230.75"	"3635182.015625"	"2558976.4375"	"3328174.5"	"3512094.09375"	"2966876.25"	"1806007.34375"	"2151226.75"	"2588874.78125"	"2796008.3125"	"1677392"	""	"2125784"	""	""	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	""	"1"	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
